name,path,usage_count,complexity,has_tests,duplicates_count,duplicate_sample,category,priority_score
UserFriendlyApp.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\__tests__\UserFriendlyApp.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
PerformanceMonitoringDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase4\PerformanceMonitoringDashboard.tsx,5,48,False,0,,ADD_TESTS,254.8
CondensedPropCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\CondensedPropCard.tsx,5,16,False,0,,ADD_TESTS,251.6
PropFilters,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\PropFilters.tsx,5,11,False,0,,ADD_TESTS,251.1
PropSorting,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\sorting\PropSorting.tsx,5,5,False,0,,ADD_TESTS,250.5
Progress,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Progress.tsx,5,2,False,0,,ADD_TESTS,250.2
Input,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Input.tsx,4,3,False,1,Select,ADD_TESTS,245.3
Select,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Select.tsx,4,1,False,1,Input,ADD_TESTS,245.1
PlayerDashboardContainer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerDashboardContainer.tsx,4,48,False,0,,ADD_TESTS,244.8
UserFriendlyApp,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\__mocks__\UserFriendlyApp.tsx,4,16,False,0,,ADD_TESTS,241.6
Spinner,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Spinner.tsx,4,4,False,0,,ADD_TESTS,240.4
AllFeatures.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\AllFeatures.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,featureCoverage.test",DELETE_UNUSED,235.2
AnalyticsDashboard.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\AnalyticsDashboard.test.tsx,0,2,False,7,"PayoutPreview.test,featureCoverage.test,BankrollPage.test",DELETE_UNUSED,235.2
ArbitragePage.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ArbitragePage.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,featureCoverage.test",DELETE_UNUSED,235.2
BankrollPage.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\BankrollPage.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,featureCoverage.test",DELETE_UNUSED,235.2
SmartControlsBar.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\controls\SmartControlsBar.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,featureCoverage.test",DELETE_UNUSED,235.2
featureCoverage.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\featureCoverage.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,BankrollPage.test",DELETE_UNUSED,235.2
PayoutPreview.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PayoutPreview.test.tsx,0,2,False,7,"AnalyticsDashboard.test,featureCoverage.test,BankrollPage.test",DELETE_UNUSED,235.2
RiskManagerPage.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RiskManagerPage.test.tsx,0,2,False,7,"PayoutPreview.test,AnalyticsDashboard.test,featureCoverage.test",DELETE_UNUSED,235.2
PropFinderDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\dashboard\PropFinderDashboard.tsx,2,129,False,0,,ADD_TESTS,232.9
MovementAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analysis\MovementAnalysis.tsx,3,22,False,0,,ADD_TESTS,232.2
MultiBookOddsChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\charts\MultiBookOddsChart.tsx,3,13,False,0,,ADD_TESTS,231.3
StatusBadge,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\StatusBadge.tsx,3,8,False,0,,ADD_TESTS,230.8
BetSlipComponent,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BetSlipComponent.tsx,3,6,False,0,,ADD_TESTS,230.6
HolographicText,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\HolographicText.tsx,3,5,False,0,,ADD_TESTS,230.5
ErrorDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ErrorDisplay.tsx,3,4,False,0,,ADD_TESTS,230.4
GlassCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\GlassCard.tsx,3,4,False,0,,ADD_TESTS,230.4
LoadingSkeleton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\LoadingSkeleton.tsx,3,2,False,0,,ADD_TESTS,230.2
PerformanceLineComparison,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\charts\PerformanceLineComparison.tsx,2,101,False,0,,ADD_TESTS,230.1
LoadingSpinner,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\LoadingSpinner.tsx,3,0,False,0,,ADD_TESTS,230.0
AdvancedSearchPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\search\AdvancedSearchPanel.tsx,2,68,False,0,,ADD_TESTS,226.8
OddsConsensusWidget,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\odds\OddsConsensusWidget.tsx,2,7,False,1,BestBookWidget,ADD_TESTS,225.7
BestBookWidget,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\odds\BestBookWidget.tsx,2,5,False,1,OddsConsensusWidget,ADD_TESTS,225.5
PlayerPropHistory,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerPropHistory.tsx,2,3,False,1,PlayerStatTrends,ADD_TESTS,225.3
PlayerStatTrends,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerStatTrends.tsx,2,3,False,1,PlayerPropHistory,ADD_TESTS,225.3
Label,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Label.tsx,2,2,False,1,label,ADD_TESTS,225.2
BetSlip,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BetSlip.tsx,2,2,False,1,PredictionDisplay,ADD_TESTS,225.2
SearchResultsDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\search\SearchResultsDisplay.tsx,2,43,False,0,,ADD_TESTS,224.3
PropOllama,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\PropOllama.tsx,2,39,False,0,,ADD_TESTS,223.9
AdvancedPerformanceCharts,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\charts\AdvancedPerformanceCharts.tsx,2,36,False,0,,ADD_TESTS,223.6
SHAPAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\SHAPAnalysis.tsx,2,36,False,0,,ADD_TESTS,223.6
AdvancedFilters,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\AdvancedFilters.tsx,2,34,False,0,,ADD_TESTS,223.4
AIExplanationPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ai\AIExplanationPanel.tsx,2,31,False,0,,ADD_TESTS,223.1
Analytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\analytics\Analytics.tsx,1,131,False,0,,ADD_TESTS,223.1
PlayerLineTrendChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\charts\PlayerLineTrendChart.tsx,2,26,False,0,,ADD_TESTS,222.6
ParticleField,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\ParticleField.tsx,2,24,False,0,,ADD_TESTS,222.4
AdvancedPredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase3\AdvancedPredictions.tsx,2,22,False,0,,ADD_TESTS,222.2
ValuePanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\odds\ValuePanel.tsx,2,21,False,0,,ADD_TESTS,222.1
PropOllamaUnified,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropOllamaUnified.tsx,2,19,False,0,,ADD_TESTS,221.9
BettingFilters,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\betting\BettingFilters.tsx,2,18,False,0,,ADD_TESTS,221.8
ApiHealthIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ApiHealthIndicator.tsx,2,17,False,0,,ADD_TESTS,221.7
PasswordChangeForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\auth\PasswordChangeForm.tsx,2,17,False,0,,ADD_TESTS,221.7
Register,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\Register.tsx,2,16,False,0,,ADD_TESTS,221.6
StatcastMetrics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\StatcastMetrics.tsx,2,14,False,0,,ADD_TESTS,221.4
ComprehensiveAdminDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\comprehensive\ComprehensiveAdminDashboard.tsx,2,13,False,0,,ADD_TESTS,221.3
EnhancedErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\EnhancedErrorBoundary.tsx,2,13,False,0,,ADD_TESTS,221.3
UnifiedBettingInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\UnifiedBettingInterface.tsx,2,12,False,0,,ADD_TESTS,221.2
PlayerAvatar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PlayerAvatar.tsx,2,12,False,0,,ADD_TESTS,221.2
Phase4Banner,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase4\Phase4Banner.tsx,2,11,False,0,,ADD_TESTS,221.1
OfflineQueue,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\observability\OfflineQueue.tsx,1,59,False,1,OfflineQueueSimple,ADD_TESTS,220.9
ArbitrageWidget,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\odds\ArbitrageWidget.tsx,2,9,False,0,,ADD_TESTS,220.9
StatusIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\StatusIndicator.tsx,2,8,False,0,,ADD_TESTS,220.8
ErrorBoundaryVersion,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ErrorBoundaryVersion.tsx,2,7,False,0,,ADD_TESTS,220.7
EVSummaryWidget,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ev\EVSummaryWidget.tsx,2,7,False,0,,ADD_TESTS,220.7
GameStatsPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\stats\GameStatsPanel.tsx,2,7,False,0,,ADD_TESTS,220.7
Switch,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Switch.tsx,2,6,False,0,,ADD_TESTS,220.6
CyberButton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\CyberButton.tsx,2,6,False,0,,ADD_TESTS,220.6
PerformancePanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\performance\PerformancePanel.tsx,2,5,False,0,,ADD_TESTS,220.5
WebSocketStatusIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\WebSocketStatusIndicator.tsx,2,5,False,0,,ADD_TESTS,220.5
PlayerOverview,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerOverview.tsx,2,4,False,0,,ADD_TESTS,220.4
GlowButton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\GlowButton.tsx,2,4,False,0,,ADD_TESTS,220.4
GlowCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\GlowCard.tsx,2,4,False,0,,ADD_TESTS,220.4
Table,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Table.tsx,2,2,False,0,,ADD_TESTS,220.2
EVBadge,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ev\EVBadge.tsx,2,2,False,0,,ADD_TESTS,220.2
ArbitrageOpportunities,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\ArbitrageOpportunities.tsx,1,98,False,0,,ADD_TESTS,219.8
PositiveEVFeed,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PositiveEVFeed.tsx,1,83,False,0,,ADD_TESTS,218.3
SmartAlerts,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\SmartAlerts.tsx,1,74,False,0,,ADD_TESTS,217.4
CustomizableDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\dashboard\CustomizableDashboard.tsx,1,73,False,0,,ADD_TESTS,217.3
LineShopping,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\LineShopping.tsx,1,62,False,0,,ADD_TESTS,216.2
BetTrackingDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\tracking\BetTrackingDashboard.tsx,1,57,False,0,,ADD_TESTS,215.7
InteractiveSHAPDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\enhanced\InteractiveSHAPDashboard.tsx,1,51,False,0,,ADD_TESTS,215.1
AdminAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\admin\AdminAnalytics.tsx,1,47,False,0,,ADD_TESTS,214.7
AdminPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\admin\AdminPanel.tsx,1,47,False,0,,ADD_TESTS,214.7
PropOllamaContainer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\containers\PropOllamaContainer.tsx,1,46,False,0,,ADD_TESTS,214.6
EnhancedAdvancedSearchSystem,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\search\EnhancedAdvancedSearchSystem.tsx,1,44,False,0,,ADD_TESTS,214.4
LineMovementChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LineMovementChart.tsx,1,43,False,0,,ADD_TESTS,214.3
MyCLVTab,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\dashboard\MyCLVTab.tsx,1,41,False,0,,ADD_TESTS,214.1
UniversalDataExporter,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\export\UniversalDataExporter.tsx,1,40,False,0,,ADD_TESTS,214.0
AuthPage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\auth\AuthPage.tsx,1,39,False,0,,ADD_TESTS,213.9
OptimizedPropList.fixed,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\optimized\OptimizedPropList.fixed.tsx,0,37,False,2,"OptimizedPropList,OptimizedPropList.v2",DELETE_UNUSED,213.7
LiveGameStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LiveGameStats.tsx,1,35,False,0,,ADD_TESTS,213.5
RealtimeNotificationCenter,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\notifications\RealtimeNotificationCenter.tsx,1,35,False,0,,ADD_TESTS,213.5
OddsCompareDrawer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\OddsCompareDrawer.tsx,1,34,False,0,,ADD_TESTS,213.4
RealTimePredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RealTimePredictions.tsx,1,34,False,0,,ADD_TESTS,213.4
NotificationSettings,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\settings\NotificationSettings.tsx,1,31,False,0,,ADD_TESTS,213.1
EnhancedNavigation,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\navigation\EnhancedNavigation.tsx,1,31,False,0,,ADD_TESTS,213.1
ReliabilityIntegrationWrapper,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\reliability\ReliabilityIntegrationWrapper.tsx,1,31,False,0,,ADD_TESTS,213.1
PerformanceTrendsChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\visualizations\PerformanceTrendsChart.tsx,1,31,False,0,,ADD_TESTS,213.1
LiveArbitragePanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\arbitrage\LiveArbitragePanel.tsx,1,30,False,0,,ADD_TESTS,213.0
ErrorRateDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\observability\ErrorRateDashboard.tsx,1,30,False,0,,ADD_TESTS,213.0
SprayChartVisualization,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\visualizations\SprayChartVisualization.tsx,1,29,False,0,,ADD_TESTS,212.9
AdvancedAIDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\advanced-ai\AdvancedAIDashboard.tsx,1,26,False,0,,ADD_TESTS,212.6
VirtualizedPropList,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\VirtualizedPropList.tsx,1,26,False,0,,ADD_TESTS,212.6
CrossSportInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\CrossSportInsights.tsx,1,25,False,0,,ADD_TESTS,212.5
ModelsPerformanceGrid,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\ModelsPerformanceGrid.tsx,1,24,False,0,,ADD_TESTS,212.4
UnifiedDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase3\UnifiedDashboard.tsx,1,24,False,0,,ADD_TESTS,212.4
PerformanceHeatmap,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\visualizations\PerformanceHeatmap.tsx,1,24,False,0,,ADD_TESTS,212.4
OnboardingFlow,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase4\OnboardingFlow.tsx,1,23,False,0,,ADD_TESTS,212.3
PlayerMatchupAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerMatchupAnalysis.tsx,1,23,False,0,,ADD_TESTS,212.3
PermissionGuard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\auth\PermissionGuard.tsx,1,22,False,0,,ADD_TESTS,212.2
UnifiedAIPredictionsDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ai\UnifiedAIPredictionsDashboard.tsx,1,21,False,0,,ADD_TESTS,212.1
RealTimeAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase3\RealTimeAnalytics.tsx,1,21,False,0,,ADD_TESTS,212.1
AccessRequestForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\auth\AccessRequestForm.tsx,1,19,False,0,,ADD_TESTS,211.9
EnhancedGlobalErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\error\EnhancedGlobalErrorBoundary.tsx,1,19,False,0,,ADD_TESTS,211.9
PastMatchupTracker,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PastMatchupTracker.tsx,1,19,False,0,,ADD_TESTS,211.9
PlayerPerformanceChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\charts\PlayerPerformanceChart.tsx,1,18,False,0,,ADD_TESTS,211.8
PlayerAdvancedStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerAdvancedStats.tsx,1,18,False,0,,ADD_TESTS,211.8
PerformanceAlertsPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\PerformanceAlertsPanel.tsx,1,17,False,0,,ADD_TESTS,211.7
MovementAnalysisDemo,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\demos\MovementAnalysisDemo.tsx,1,17,False,0,,ADD_TESTS,211.7
MultipleSportsbookComparison,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\sportsbook\MultipleSportsbookComparison.tsx,1,17,False,0,,ADD_TESTS,211.7
SimpleDirectAPITest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\debug\SimpleDirectAPITest.tsx,1,14,False,0,,ADD_TESTS,211.4
SuccessMetrics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\testimonials\SuccessMetrics.tsx,1,14,False,0,,ADD_TESTS,211.4
UnifiedOllama,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\UnifiedOllama.tsx,1,14,False,0,,ADD_TESTS,211.4
ThemeProvider,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\theme\ThemeProvider.tsx,1,13,False,0,,ADD_TESTS,211.3
PropOllamaMessages,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\PropOllamaMessages.tsx,1,13,False,0,,ADD_TESTS,211.3
FeaturedPropsServiceTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\debug\FeaturedPropsServiceTest.tsx,1,12,False,0,,ADD_TESTS,211.2
BettingOpportunityCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\betting\BettingOpportunityCard.tsx,1,11,False,0,,ADD_TESTS,211.1
Phase3Layout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase3\Phase3Layout.tsx,1,11,False,0,,ADD_TESTS,211.1
PlayerPerformanceTrends,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerPerformanceTrends.tsx,1,11,False,0,,ADD_TESTS,211.1
ChartErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\ChartErrorBoundary.tsx,1,11,False,0,,ADD_TESTS,211.1
ServiceWorkerUpdateNotification,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\ServiceWorkerUpdateNotification.tsx,1,10,False,0,,ADD_TESTS,211.0
DirectDataFetchTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\debug\DirectDataFetchTest.tsx,1,10,False,0,,ADD_TESTS,211.0
DashboardFiltersPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\DashboardFiltersPanel.tsx,1,9,False,0,,ADD_TESTS,210.9
ReliabilityPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\reliability\ReliabilityPanel.tsx,1,9,False,0,,ADD_TESTS,210.9
QuantumTransparencyNotice,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\QuantumTransparencyNotice.tsx,1,9,False,0,,ADD_TESTS,210.9
HeavyAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\HeavyAnalytics.tsx,1,9,False,0,,ADD_TESTS,210.9
Toast,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Toast.tsx,1,8,False,0,,ADD_TESTS,210.8
PlayerQuickStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\player\PlayerQuickStats.tsx,1,8,False,0,,ADD_TESTS,210.8
PropFinderRow,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropFinderRow.tsx,1,8,False,0,,ADD_TESTS,210.8
DashboardOverview,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\DashboardOverview.tsx,1,7,False,0,,ADD_TESTS,210.7
SimplePropOllamaDebugContainer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\debug\SimplePropOllamaDebugContainer.tsx,1,7,False,0,,ADD_TESTS,210.7
Skeleton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Skeleton.tsx,1,6,False,0,,ADD_TESTS,210.6
PositiveEVFeedPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ev\PositiveEVFeedPanel.tsx,1,6,False,0,,ADD_TESTS,210.6
LazyPredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\lazy\LazyPredictions.tsx,1,6,False,0,,ADD_TESTS,210.6
MiniLineSparkline,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\propfinder\MiniLineSparkline.tsx,1,6,False,0,,ADD_TESTS,210.6
progress,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\progress.tsx,1,6,False,0,,ADD_TESTS,210.6
LeanModeBanner,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LeanModeBanner.tsx,1,5,False,0,,ADD_TESTS,210.5
Phase3Navigation,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\phase3\Phase3Navigation.tsx,1,5,False,0,,ADD_TESTS,210.5
ArbitrageBadge,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\propfinder\ArbitrageBadge.tsx,1,5,False,0,,ADD_TESTS,210.5
DemoModeIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\DemoModeIndicator.tsx,1,5,False,0,,ADD_TESTS,210.5
LoadingWave,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\LoadingWave.tsx,1,5,False,0,,ADD_TESTS,210.5
FairOddsCalculator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\tools\FairOddsCalculator.tsx,1,5,False,0,,ADD_TESTS,210.5
Message,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\Message.tsx,1,5,False,0,,ADD_TESTS,210.5
LazySHAPDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\lazy\LazySHAPDashboard.tsx,1,4,False,0,,ADD_TESTS,210.4
PredictionCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\PredictionCard.tsx,1,4,False,0,,ADD_TESTS,210.4
EvPill,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\propfinder\EvPill.tsx,1,4,False,0,,ADD_TESTS,210.4
PropOllamaInput,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\PropOllamaInput.tsx,1,4,False,0,,ADD_TESTS,210.4
TimeframeSelect,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\TimeframeSelect.tsx,1,3,False,0,,ADD_TESTS,210.3
HeadToHeadToggle,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\HeadToHeadToggle.tsx,1,2,False,0,,ADD_TESTS,210.2
PredictionsTab,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PredictionsTab.tsx,1,2,False,0,,ADD_TESTS,210.2
QuantumSportsPlatform,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\QuantumSportsPlatform.tsx,1,2,False,0,,ADD_TESTS,210.2
AnalyticsTab,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\AnalyticsTab.jsx,1,0,False,0,,ADD_TESTS,210.0
